movimentacao_id,colaborador_id,data,ano,mes,tipo,empresa,funcao,setor_rh,unidade_inferida
943,90,2025-09-12,2025,9,Desligamento,DOMINUS,PROFESSOR (A),Docente,
944,113,2023-03-06,2023,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
945,113,2025-01-21,2025,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
946,154,2023-05-09,2023,5,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
947,154,2023-09-01,2023,9,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
948,109,2018-11-01,2018,11,Admissão,DOMINUS,RECEPCIONISTA,Administrativo,
949,109,2019-06-17,2019,6,Desligamento,DOMINUS,RECEPCIONISTA,Administrativo,
950,206,2025-11-19,2025,11,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
951,206,2026-01-09,2026,1,Desligamento,DOMINUS,AUX SERV GERAIS,Operacional,
952,124,2024-05-20,2024,5,Admissão,DOMINUS,AUXILIAR ADM,Administrativo,
953,124,2025-03-31,2025,3,Desligamento,DOMINUS,AUXILIAR ADM,Administrativo,
954,172,2007-08-06,2007,8,Admissão,DOMINUS,PROFESSOR (A),Docente,BV
955,190,2025-01-22,2025,1,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL II,Docente,
956,173,2013-05-02,2013,5,Admissão,DOMINUS,COORDENADOR(A),Apoio Pedagógico,
957,173,2021-09-20,2021,9,Desligamento,DOMINUS,COORDENADOR(A),Apoio Pedagógico,
958,27,2022-11-01,2022,11,Admissão,DOMINUS,ASSIST COORDENAC I,Apoio Pedagógico,
959,27,2023-08-14,2023,8,Desligamento,DOMINUS,ASSIST COORDENAC I,Apoio Pedagógico,
960,15,2011-01-15,2011,1,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
961,1,2022-03-21,2022,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
962,1,2024-12-20,2024,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
963,132,2019-08-01,2019,8,Admissão,DOMINUS,PROFESSOR (A),Docente,
964,132,2020-12-17,2020,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
965,185,2025-02-11,2025,2,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
966,185,2025-04-04,2025,4,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
967,107,2024-02-05,2024,2,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
968,107,2024-04-09,2024,4,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
969,58,2023-02-08,2023,2,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
970,58,2023-08-08,2023,8,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
971,216,2026-01-20,2026,1,Admissão,DOMINUS,Professor de Física,Docente,
972,64,2024-02-01,2024,2,Admissão,DOMINUS,AUXILIAR DE MANUTENCAO II,Operacional,
973,110,2023-07-04,2023,7,Admissão,DOMINUS,AUX DE PORTARIA,Operacional,
974,110,2023-07-05,2023,7,Desligamento,DOMINUS,AUX DE PORTARIA,Operacional,
975,184,2025-02-14,2025,2,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL II,Docente,
976,156,2016-05-02,2016,5,Admissão,DOMINUS,CHEFE DEPTO PESSOAL,Gestão,
977,156,2021-07-15,2021,7,Desligamento,DOMINUS,CHEFE DEPTO PESSOAL,Gestão,
978,54,2023-08-01,2023,8,Admissão,DOMINUS,AUX DE PORTARIA,Operacional,
979,54,2023-11-01,2023,11,Desligamento,DOMINUS,AUX DE PORTARIA,Operacional,
980,74,2024-06-03,2024,6,Admissão,DOMINUS,PROFESSOR (A),Docente,
981,74,2024-09-19,2024,9,Desligamento,DOMINUS,PROFESSOR (A),Docente,
982,21,2022-05-16,2022,5,Admissão,DOMINUS,MOTORISTA CARRO PASS,Operacional,
983,21,2022-06-17,2022,6,Desligamento,DOMINUS,MOTORISTA CARRO PASS,Operacional,
984,11,2020-03-10,2020,3,Admissão,DOMINUS,AUX CANTINA,Operacional,
985,11,2022-10-05,2022,10,Desligamento,DOMINUS,AUX CANTINA,Operacional,
986,155,2024-04-22,2024,4,Admissão,DOMINUS,AUXILIAR DE COBRANCA,Administrativo,
987,155,2024-04-25,2024,4,Desligamento,DOMINUS,AUXILIAR DE COBRANCA,Administrativo,
988,23,2019-10-01,2019,10,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
989,23,2023-08-10,2023,8,Desligamento,DOMINUS,AUX SERV GERAIS,Operacional,
990,18,2018-11-01,2018,11,Admissão,DOMINUS,PSICOLOGO,Clínico,
991,18,2019-06-03,2019,6,Desligamento,DOMINUS,PSICOLOGO,Clínico,
992,13,2022-08-01,2022,8,Admissão,DOMINUS,PROFESSOR (A),Docente,
993,13,2023-12-19,2023,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
994,36,2022-07-05,2022,7,Admissão,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
995,36,2022-09-12,2022,9,Desligamento,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
996,220,2026-01-21,2026,1,Admissão,DOMINUS,Psicólogo Educacional,Clínico,
997,48,2023-02-06,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
998,48,2023-04-03,2023,4,Desligamento,DOMINUS,PROFESSOR (A),Docente,
999,83,2021-02-08,2021,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1000,83,2023-01-27,2023,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1001,194,2025-04-30,2025,4,Admissão,DOMINUS,PROFESSOR(A)DE MAT ENS MEDIO,Docente,
1002,194,2025-08-15,2025,8,Desligamento,DOMINUS,PROFESSOR(A)DE MAT ENS MEDIO,Docente,
1003,120,2024-03-01,2024,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1004,205,2025-11-19,2025,11,Admissão,DOMINUS,AUX ADMINISTRATIVO,Administrativo,
1005,165,2019-02-01,2019,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1006,182,2025-02-03,2025,2,Admissão,DOMINUS,PROF FUNDAMENTAL I,Docente,
1007,150,2023-02-01,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1008,214,2026-01-20,2026,1,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL I,Docente,
1009,56,2022-12-06,2022,12,Admissão,DOMINUS,COORDENADOR(A),Apoio Pedagógico,
1010,56,2024-01-03,2024,1,Desligamento,DOMINUS,COORDENADOR(A),Apoio Pedagógico,
1011,137,2007-03-01,2007,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1012,193,2025-03-10,2025,3,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL I,Docente,BV
1013,195,2025-07-14,2025,7,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1014,195,2025-10-03,2025,10,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1015,71,2025-01-21,2025,1,Admissão,DOMINUS,PROFESSORA DE PORTUGUES,Docente,BV
1016,60,2024-02-05,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1017,60,2024-10-16,2024,10,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1018,116,2023-02-01,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,BV
1019,198,2025-07-30,2025,7,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1020,221,2026-01-21,2026,1,Admissão,DOMINUS,COORDENADOR (A),Apoio Pedagógico,
1021,221,2026-02-02,2026,2,Desligamento,DOMINUS,COORDENADOR (A),Apoio Pedagógico,
1022,179,2017-02-01,2017,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1023,179,2026-01-15,2026,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1024,208,2026-01-21,2026,1,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL I,Docente,
1025,145,2022-12-01,2022,12,Admissão,DOMINUS,AUX DE RECURSOS HUMANOS,Administrativo,
1026,145,2025-01-23,2025,1,Desligamento,DOMINUS,AUX DE RECURSOS HUMANOS,Administrativo,
1027,108,2023-09-14,2023,9,Admissão,DOMINUS,PORTEIRO,Operacional,
1028,108,2023-10-11,2023,10,Desligamento,DOMINUS,PORTEIRO,Operacional,
1029,77,2020-02-03,2020,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1030,77,2025-01-02,2025,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1031,189,2025-02-24,2025,2,Admissão,DOMINUS,PROFESSORA DE PORTUGUES,Docente,
1032,189,2025-12-15,2025,12,Desligamento,DOMINUS,PROFESSORA DE PORTUGUES,Docente,
1033,219,2026-01-21,2026,1,Admissão,DOMINUS,Psicólogo Educacional,Clínico,
1034,4,2024-02-06,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1035,4,2024-12-02,2024,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1036,70,2022-12-01,2022,12,Admissão,DOMINUS,AUX ADMINISTRATIVO,Administrativo,
1037,70,2023-01-14,2023,1,Desligamento,DOMINUS,AUX ADMINISTRATIVO,Administrativo,
1038,45,2023-02-01,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1039,45,2025-03-17,2025,3,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1040,81,2023-02-01,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1041,81,2024-01-19,2024,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1042,130,2024-04-01,2024,4,Admissão,DOMINUS,PROFESSOR (A),Docente,
1043,130,2024-06-29,2024,6,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1044,87,2017-02-01,2017,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1045,87,2022-11-18,2022,11,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1046,163,2024-02-01,2024,2,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1047,30,2023-04-03,2023,4,Admissão,DOMINUS,AUX CANTINA,Operacional,
1048,30,2023-07-03,2023,7,Desligamento,DOMINUS,AUX CANTINA,Operacional,
1049,161,2024-03-01,2024,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1050,161,2024-11-01,2024,11,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1051,174,2022-06-13,2022,6,Admissão,DOMINUS,COORDENADOR(A) I,Apoio Pedagógico,
1052,174,2022-11-04,2022,11,Desligamento,DOMINUS,COORDENADOR(A) I,Apoio Pedagógico,
1053,147,2024-04-15,2024,4,Admissão,DOMINUS,PROFESSOR (A),Docente,
1054,147,2025-12-12,2025,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1055,95,2023-05-09,2023,5,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1056,95,2023-07-03,2023,7,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1057,138,2023-02-01,2023,2,Admissão,DOMINUS,AUXILIAR DE CANTINA,Operacional,
1058,138,2025-08-01,2025,8,Desligamento,DOMINUS,AUXILIAR DE CANTINA,Operacional,
1059,171,2023-09-14,2023,9,Admissão,DOMINUS,AUXILIAR DE CANTINA,Operacional,
1060,171,2023-12-19,2023,12,Desligamento,DOMINUS,AUXILIAR DE CANTINA,Operacional,
1061,148,2024-03-01,2024,3,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
1062,148,2024-04-02,2024,4,Desligamento,DOMINUS,AUX SERV GERAIS,Operacional,
1063,79,2023-02-10,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1064,79,2023-03-01,2023,3,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1065,112,2024-03-25,2024,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1066,112,2024-12-17,2024,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1067,152,2024-10-29,2024,10,Admissão,DOMINUS,PROFESSOR (A),Docente,
1068,152,2025-07-15,2025,7,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1069,125,2024-08-16,2024,8,Admissão,DOMINUS,AUX PEDAGOGICO,Administrativo,
1070,125,2025-02-03,2025,2,Desligamento,DOMINUS,AUX PEDAGOGICO,Administrativo,
1071,197,2025-07-21,2025,7,Admissão,DOMINUS,COORDENADOR (A),Apoio Pedagógico,
1072,197,2025-09-03,2025,9,Desligamento,DOMINUS,COORDENADOR (A),Apoio Pedagógico,
1073,44,2024-09-05,2024,9,Admissão,DOMINUS,AUXILIAR ADMINISTRATIVO,Administrativo,
1074,44,2024-12-04,2024,12,Desligamento,DOMINUS,AUXILIAR ADMINISTRATIVO,Administrativo,
1075,201,2025-08-04,2025,8,Admissão,DOMINUS,PROFESSOR(A)DE MAT ENS MEDIO,Docente,
1076,25,2024-04-04,2024,4,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
1077,25,2024-06-12,2024,6,Desligamento,DOMINUS,AUX SERV GERAIS,Operacional,
1078,215,2026-01-20,2026,1,Admissão,DOMINUS,Professor de língua inglesa,Docente,
1079,50,2024-08-01,2024,8,Admissão,DOMINUS,PROFESSOR (A),Docente,
1080,50,2025-07-21,2025,7,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1081,157,2024-03-04,2024,3,Admissão,DOMINUS,AUXILIAR DE COBRANCA,Administrativo,
1082,157,2024-04-17,2024,4,Desligamento,DOMINUS,AUXILIAR DE COBRANCA,Administrativo,
1083,104,2023-03-22,2023,3,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1084,104,2023-09-13,2023,9,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1085,105,2023-02-01,2023,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1086,127,2024-08-01,2024,8,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
1087,127,2025-10-23,2025,10,Desligamento,DOMINUS,AUX SERV GERAIS,Operacional,
1088,128,2024-02-05,2024,2,Admissão,DOMINUS,AUX. COORDENACAO,Apoio Pedagógico,
1089,128,2025-03-26,2025,3,Desligamento,DOMINUS,AUX. COORDENACAO,Apoio Pedagógico,
1090,226,2026-02-03,2026,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1091,133,2014-02-01,2014,2,Admissão,DOMINUS,COZINHEIRA,Administrativo,
1092,133,2023-01-06,2023,1,Desligamento,DOMINUS,COZINHEIRA,Administrativo,
1093,209,2026-01-21,2026,1,Admissão,DOMINUS,PROF FUNDAMENTAL I,Docente,
1094,207,2025-12-01,2025,12,Admissão,DOMINUS,AUX SERV GERAIS,Operacional,
1095,9,2024-10-08,2024,10,Admissão,DOMINUS,PROFESSOR DE MATEMATICA,Docente,
1096,167,2024-02-01,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1097,167,2024-12-23,2024,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1098,100,2024-04-17,2024,4,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1099,100,2024-07-29,2024,7,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1100,210,2026-01-21,2026,1,Admissão,DOMINUS,PROF FUNDAMENTAL I,Docente,
1101,225,2026-02-02,2026,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1102,57,2024-01-08,2024,1,Admissão,DOMINUS,AUXILIAR DE MANUTENCAO,Operacional,
1103,57,2024-03-08,2024,3,Desligamento,DOMINUS,AUXILIAR DE MANUTENCAO,Operacional,
1104,202,2025-10-17,2025,10,Admissão,DOMINUS,ASSIST ADMINIST I,Administrativo,
1105,192,2025-03-11,2025,3,Admissão,DOMINUS,PROF FUNDAMENTAL I,Docente,
1106,122,2022-07-25,2022,7,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1107,122,2024-01-29,2024,1,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1108,38,2014-02-01,2014,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1109,38,2022-12-18,2022,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1110,49,2024-10-08,2024,10,Admissão,DOMINUS,PROF FUNDAMENTAL I,Docente,
1111,49,2025-04-02,2025,4,Desligamento,DOMINUS,PROF FUNDAMENTAL I,Docente,
1112,135,2024-06-10,2024,6,Admissão,DOMINUS,PROFESSOR (A),Docente,
1113,135,2025-12-19,2025,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1114,26,2022-10-03,2022,10,Admissão,DOMINUS,PROFESSOR (A),Docente,
1115,26,2022-12-01,2022,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1116,96,2024-01-22,2024,1,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1117,96,2024-09-18,2024,9,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1118,180,2016-02-01,2016,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1119,180,2020-12-15,2020,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1120,76,2022-07-18,2022,7,Admissão,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
1121,76,2024-09-16,2024,9,Desligamento,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
1122,59,2023-01-26,2023,1,Admissão,DOMINUS,PROFESSOR (A),Docente,
1123,59,2024-01-19,2024,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1124,121,2024-08-02,2024,8,Admissão,DOMINUS,PROFESSOR (A),Docente,
1125,73,2024-02-01,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1126,73,2024-04-24,2024,4,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1127,67,2023-03-20,2023,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1128,67,2024-01-24,2024,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1129,72,2022-10-03,2022,10,Admissão,DOMINUS,PROFESSOR (A),Docente,
1130,72,2023-02-08,2023,2,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1131,53,2024-08-01,2024,8,Admissão,DOMINUS,AUXILIAR DE  COZINHA,Operacional,
1132,53,2025-07-07,2025,7,Desligamento,DOMINUS,AUXILIAR DE  COZINHA,Operacional,
1133,141,2009-02-02,2009,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1134,47,2022-05-02,2022,5,Admissão,DOMINUS,PROFESSOR (A),Docente,
1135,47,2022-12-21,2022,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1136,28,2024-02-02,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1137,28,2025-01-21,2025,1,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1138,75,2024-04-09,2024,4,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1139,75,2024-06-17,2024,6,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1140,126,2023-02-01,2023,2,Admissão,DOMINUS,ASSIST COORDENAC II,Apoio Pedagógico,
1141,126,2023-03-17,2023,3,Desligamento,DOMINUS,ASSIST COORDENAC II,Apoio Pedagógico,
1142,80,2019-02-01,2019,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1143,80,2022-09-11,2022,9,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1144,169,2009-05-04,2009,5,Admissão,DOMINUS,ASSIS ADMIN II,Administrativo,
1145,203,2025-11-03,2025,11,Admissão,DOMINUS,PROFESSOR FUNDAMENTAL II,Docente,BV
1146,40,2024-01-22,2024,1,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1147,40,2024-02-07,2024,2,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1148,114,2024-03-18,2024,3,Admissão,DOMINUS,PROFESSOR (A),Docente,
1149,114,2024-12-23,2024,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1150,97,2022-09-19,2022,9,Admissão,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1151,97,2022-12-14,2022,12,Desligamento,DOMINUS,AUXILIAR DE SALA,Apoio Pedagógico,
1152,35,2024-11-04,2024,11,Admissão,DOMINUS,AUXILIAR ADMINISTRATIVO,Administrativo,
1153,35,2024-12-16,2024,12,Desligamento,DOMINUS,AUXILIAR ADMINISTRATIVO,Administrativo,
1154,102,2022-12-01,2022,12,Admissão,DOMINUS,PROFESSOR (A),Docente,
1155,102,2022-12-26,2022,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1156,61,2022-05-02,2022,5,Admissão,DOMINUS,ASSISTENTE DE RH,Administrativo,
1157,61,2023-09-11,2023,9,Desligamento,DOMINUS,ASSISTENTE DE RH,Administrativo,
1158,223,2026-01-26,2026,1,Admissão,DOMINUS,PROFESSOR DE MATEMATICA,Docente,BV
1159,188,2025-02-04,2025,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1160,188,2025-02-10,2025,2,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1161,92,2022-04-05,2022,4,Admissão,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
1162,92,2025-09-01,2025,9,Desligamento,DOMINUS,AUX ADMINISTRATIVO I,Administrativo,
1163,51,2024-01-08,2024,1,Admissão,DOMINUS,RECEPCIONISTA,Administrativo,
1164,51,2024-10-01,2024,10,Desligamento,DOMINUS,RECEPCIONISTA,Administrativo,
1165,131,2021-02-08,2021,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1166,131,2022-12-21,2022,12,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1167,78,2015-02-02,2015,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1168,8,2021-02-08,2021,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1169,8,2022-04-08,2022,4,Desligamento,DOMINUS,PROFESSOR (A),Docente,
1170,7,2015-02-02,2015,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1171,62,2022-07-07,2022,7,Admissão,DOMINUS,ELETRICISTA,Administrativo,
1172,62,2024-03-01,2024,3,Desligamento,DOMINUS,ELETRICISTA,Administrativo,
1173,175,2017-02-01,2017,2,Admissão,DOMINUS,PROFESSOR (A),Docente,
1174,160,2024-02-01,2024,2,Admissão,DOMINUS,PROFESSOR (A),Docente,CD
1175,158,2023-03-01,2023,3,Admissão,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1176,158,2023-08-02,2023,8,Desligamento,DOMINUS,APOIO PEDAGOGICO,Apoio Pedagógico,
1177,44,2025-07-01,2025,7,Admissão,ELLOS,ANALISTA FINANCEIRO,Administrativo,
1178,33,2025-04-15,2025,4,Admissão,ELLOS,AUX DE MANUTENCAO,Operacional,
1179,33,2025-05-29,2025,5,Desligamento,ELLOS,AUX DE MANUTENCAO,Operacional,
1180,26,2025-04-01,2025,4,Admissão,ELLOS,ANALISTA CONTABIL JR,Administrativo,
1181,1,2024-09-02,2024,9,Admissão,ELLOS,AUX. SERV. GERAIS,Operacional,
1182,1,2024-09-16,2024,9,Desligamento,ELLOS,AUX. SERV. GERAIS,Operacional,
1183,40,2025-05-26,2025,5,Admissão,ELLOS,ESTAGIARIO,Estagiário,
1184,40,2025-12-19,2025,12,Desligamento,ELLOS,ESTAGIARIO,Estagiário,
1185,6,2024-12-04,2024,12,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1186,16,2025-01-02,2025,1,Admissão,ELLOS,COORDENADOR DE T.I.,Gestão,
1187,28,2025-04-07,2025,4,Admissão,ELLOS,AUX DE MANUTENCAO,Operacional,
1188,34,2025-04-15,2025,4,Admissão,ELLOS,AUXILIAR DE COZINHA,Operacional,
1189,22,2025-03-24,2025,3,Admissão,ELLOS,ASSISTENTE FINANCEIRO,Administrativo,
1190,22,2025-03-24,2025,3,Desligamento,ELLOS,ASSISTENTE FINANCEIRO,Administrativo,
1191,14,2025-01-08,2025,1,Admissão,ELLOS,AUX DE MANUTENCAO II,Operacional,
1192,24,2025-03-24,2025,3,Admissão,ELLOS,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
1193,24,2025-09-21,2025,9,Desligamento,ELLOS,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
1194,8,2024-12-09,2024,12,Admissão,ELLOS,AUX. DE SALA,Apoio Pedagógico,
1195,8,2025-09-23,2025,9,Desligamento,ELLOS,AUX. DE SALA,Apoio Pedagógico,
1196,12,2024-12-10,2024,12,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1197,12,2025-10-01,2025,10,Desligamento,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1198,36,2025-04-22,2025,4,Admissão,ELLOS,MOTORISTA,Operacional,
1199,36,2025-07-20,2025,7,Desligamento,ELLOS,MOTORISTA,Operacional,
1200,35,2025-04-23,2025,4,Admissão,ELLOS,AUXILIAR DE MANUTENCAO,Operacional,
1201,20,2025-02-17,2025,2,Admissão,ELLOS,COORDENADOR(A) DE DP,Gestão,
1202,19,2025-02-17,2025,2,Admissão,ELLOS,ANALISTA CONTABIL PLENO,Administrativo,
1203,19,2025-02-25,2025,2,Desligamento,ELLOS,ANALISTA CONTABIL PLENO,Administrativo,
1204,38,2025-05-02,2025,5,Admissão,ELLOS,MECANICO DE REFRIGERACAO,Operacional,
1205,2,2024-10-16,2024,10,Admissão,ELLOS,AUXILIAR DE TI,Operacional,
1206,21,2025-03-19,2025,3,Admissão,ELLOS,AUX DE MANUTENCAO,Operacional,
1207,18,2025-02-03,2025,2,Admissão,ELLOS,PORTEIRO,Operacional,
1208,18,2025-05-30,2025,5,Desligamento,ELLOS,PORTEIRO,Operacional,
1209,4,2024-11-01,2024,11,Admissão,ELLOS,ELETRICISTA,Operacional,
1210,4,2025-04-04,2025,4,Desligamento,ELLOS,ELETRICISTA,Operacional,
1211,11,2024-12-10,2024,12,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1212,11,2025-03-09,2025,3,Desligamento,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1213,23,2025-03-24,2025,3,Admissão,ELLOS,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
1214,23,2025-09-21,2025,9,Desligamento,ELLOS,ANALISTA DE DEPARTAMENTO PESSOAL,Administrativo,
1215,10,2024-12-09,2024,12,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1216,10,2025-03-08,2025,3,Desligamento,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1217,9,2024-12-09,2024,12,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
1218,32,2025-04-09,2025,4,Admissão,ELLOS,PORTEIRO,Operacional,
1219,32,2025-05-28,2025,5,Desligamento,ELLOS,PORTEIRO,Operacional,
1220,5,2024-12-02,2024,12,Admissão,ELLOS,ASSISTENTE ADM I,Administrativo,
1221,5,2025-03-28,2025,3,Desligamento,ELLOS,ASSISTENTE ADM I,Administrativo,
1222,31,2025-04-09,2025,4,Admissão,ELLOS,PORTEIRO,Operacional,
1223,25,2025-04-01,2025,4,Admissão,ELLOS,ANALISTA FISCAL PLENO,Administrativo,
1224,25,2025-09-24,2025,9,Desligamento,ELLOS,ANALISTA FISCAL PLENO,Administrativo,
1225,43,2025-06-18,2025,6,Admissão,ELLOS,ESTAGIARIO,Estagiário,
1226,3,2024-11-01,2024,11,Admissão,ELLOS,DESIGNER MULTIMIDIA,Administrativo,
1227,3,2025-05-02,2025,5,Desligamento,ELLOS,DESIGNER MULTIMIDIA,Administrativo,
1228,45,2026-02-09,2026,2,Admissão,ELLOS,ASSISTENTE ADM I,Administrativo,
1229,13,2025-01-02,2025,1,Admissão,ELLOS,AUX. ADMINISTRATIVO,Administrativo,
